Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,gene_set
KEGG_2021_Human,Human immunodeficiency virus 1 infection,6/212,0.00015580030876023116,0.005421850744856,0,0,8.204438280166436,71.92778074630017,GNG2;PXN;CDK1;PRKCA;HLA-A;GNG12,KEGG_2021_Human
KEGG_2021_Human,Proteoglycans in cancer,6/205,0.00012974785777856358,0.005421850744856,0,0,8.49605168700646,76.03896206893005,ITGB1;ITGA2;PXN;FLNB;PRKCA;FLNC,KEGG_2021_Human
Reactome_2022,Signaling By Nuclear Receptors R-HSA-9006931,6/260,0.00046543875702844935,0.0061494332746789,0,0,6.637795275590551,50.92868360985962,CYP26B1;GNG2;CRABP2;RDH10;GNG12;DHRS3,Reactome_2022
Reactome_2022,Visual Phototransduction R-HSA-2187338,4/98,0.0005307514944075333,0.0065900147192515,0,0,11.71985815602837,88.3819893649847,RDH10;RBP1;PRKCA;DHRS3,Reactome_2022
Reactome_2022,Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion R-HSA-381676,3/42,0.000544129655718017,0.0065900147192515,0,0,20.9536354056902,157.49429177089613,GNG2;PRKCA;GNG12,Reactome_2022
Reactome_2022,Vasopressin Regulates Renal Water Homeostasis Via Aquaporins R-HSA-432040,3/42,0.000544129655718017,0.0065900147192515,0,0,20.9536354056902,157.49429177089613,GNG2;PRKCA;GNG12,Reactome_2022
Reactome_2022,Condensation Of Prometaphase Chromosomes R-HSA-2514853,2/10,0.000628730143298291,0.0074088200669744,0,0,67.28378378378379,496.00316371132106,CDK1;NCAPG,Reactome_2022
Reactome_2022,Integration Of Energy Metabolism R-HSA-163685,4/105,0.0006884314803570173,0.0078988454062015,0,0,10.903740374037405,79.3911669555231,GNG2;PRKCA;ACSL3;GNG12,Reactome_2022
Reactome_2022,G Alpha (Z) Signaling Events R-HSA-418597,3/47,0.0007581596501123226,0.0084758360884351,0,0,18.567870485678704,133.40303004083088,GNG2;PRKCA;GNG12,Reactome_2022
KEGG_2021_Human,PI3K-Akt signaling pathway,7/354,0.000393414278840335,0.009779154931174,0,0,5.723551768784196,44.876351046758494,ITGB1;GNG2;ITGA2;ITGA1;PRKCA;LAMC1;GNG12,KEGG_2021_Human
KEGG_2021_Human,ECM-receptor interaction,4/88,0.00035257591407511214,0.009779154931174,0,0,13.121693121693122,104.32066988123673,ITGB1;ITGA2;ITGA1;LAMC1,KEGG_2021_Human
Reactome_2022,Aquaporin-mediated Transport R-HSA-445717,3/50,0.0009089746531003116,0.0099078237187933,0,0,17.38006412124745,121.71594945135638,GNG2;PRKCA;GNG12,Reactome_2022
GO_Cellular_Component_2023,Cytoplasmic Vesicle Lumen (GO:0060205),4/115,0.0009675727308533307,0.0107400573124719,0,0,9.916416416416416,68.8270693717077,SERPINB1;MVP;COTL1;PYGL,GO_Cellular_Component_2023
GO_Cellular_Component_2023,Ficolin-1-Rich Granule Lumen (GO:1904813),4/123,0.0012419126326502,0.0125320274749251,0,0,9.246031746031743,61.86614744413892,MVP;COTL1;PYGL;CTSB,GO_Cellular_Component_2023
GO_Biological_Process_2023,Negative Regulation Of Plasminogen Activation (GO:0010757),2/6,0.0002116527257361983,0.0143069631359658,0,0,134.59459459459458,1138.7461429354153,SERPINE1;PLAT,GO_Biological_Process_2023
GO_Biological_Process_2023,DNA Replication (GO:0006260),4/73,0.00017179762116378264,0.0143069631359658,0,0,15.986312399355878,138.58843386376168,DUT;CDK1;MCM4;MCM6,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Monoamine Stimulus (GO:0071868),2/6,0.0002116527257361983,0.0143069631359658,0,0,134.59459459459458,1138.7461429354153,GNG2;TGM2,GO_Biological_Process_2023
GO_Biological_Process_2023,Leukocyte Cell-Cell Adhesion (GO:0007159),3/31,0.000219544191344744,0.0143069631359658,0,0,29.201565557729943,245.9927331283584,ITGB1;NT5E;ICAM1,GO_Biological_Process_2023
Reactome_2022,Depolymerisation Of Nuclear Lamina R-HSA-4419969,2/15,0.0014490874335407,0.0154098078298482,0,0,41.3950103950104,270.59178470578604,CDK1;PRKCA,Reactome_2022
Reactome_2022,Ca2+ Pathway R-HSA-4086398,3/61,0.0016198754193879,0.0167508183956082,0,0,14.076051015588096,90.444343134777,GNG2;PRKCA;GNG12,Reactome_2022
Reactome_2022,Cell-extracellular Matrix Interactions R-HSA-446353,2/16,0.0016520302546127,0.0167508183956082,0,0,38.43629343629344,246.21329783070567,ITGB1;FLNC,Reactome_2022
Reactome_2022,Signaling By MET R-HSA-6806834,3/63,0.0017776652774889,0.0176150468405721,0,0,13.605479452054794,86.15607845828013,ITGB1;ITGA2;LAMC1,Reactome_2022
GO_Cellular_Component_2023,Cytoskeleton (GO:0005856),8/599,0.0019463154623398,0.0180034180266433,0,0,3.84851199362994,24.021708357277525,CNN2;TUBB6;MVP;ARHGDIB;FLNB;NEFM;PDLIM5;PDLIM4,GO_Cellular_Component_2023
Reactome_2022,G Beta:Gamma Signaling Thru BTK R-HSA-8964315,2/18,0.0020960030142903,0.0203079403162354,0,0,33.62837837837838,207.41052527927255,GNG2;GNG12,Reactome_2022
KEGG_2021_Human,Leukocyte transendothelial migration,4/114,0.0009365907902181012,0.0203708496872437,0,0,10.007070707070708,69.78194685244284,ITGB1;PXN;PRKCA;ICAM1,KEGG_2021_Human
GO_Biological_Process_2023,Mesodermal Cell Differentiation (GO:0048333),2/8,0.0003931424461075261,0.0204958261904056,0,0,89.72072072072072,703.5305464332449,ITGB1;ITGA2,GO_Biological_Process_2023
GO_Biological_Process_2023,Glucan Metabolic Process (GO:0044042),2/8,0.0003931424461075261,0.0204958261904056,0,0,89.72072072072072,703.5305464332449,GBE1;PYGL,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Cell Adhesion (GO:0045785),4/88,0.00035257591407511214,0.0204958261904056,0,0,13.121693121693122,104.32066988123673,RET;PRKCA;LAMC1;TGM2,GO_Biological_Process_2023
Reactome_2022,Prostacyclin Signaling Thru Prostacyclin Receptor R-HSA-392851,2/19,0.0023368393222497,0.0212262905104352,0,0,31.64864864864865,191.7577689772636,GNG2;GNG12,Reactome_2022
Reactome_2022,Orc1 Removal From Chromatin R-HSA-68949,3/69,0.0023075078916186,0.0212262905104352,0,0,12.364881693648815,75.07445706959258,MCM3;MCM4;MCM6,Reactome_2022
Reactome_2022,Other Semaphorin Interactions R-HSA-416700,2/19,0.0023368393222497,0.0212262905104352,0,0,31.64864864864865,191.7577689772636,ITGB1;ITGA1,Reactome_2022
Reactome_2022,G Beta:Gamma Signaling Thru CDC42 R-HSA-8964616,2/20,0.0025901140533562,0.0225857945452665,0,0,29.88888888888889,178.0198173382836,GNG2;GNG12,Reactome_2022
Reactome_2022,G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217,2/20,0.0025901140533562,0.0225857945452665,0,0,29.88888888888889,178.0198173382836,GNG2;GNG12,Reactome_2022
Reactome_2022,G Alpha (S) Signaling Events R-HSA-418555,4/153,0.0027561877507997,0.0235627031244837,0,0,7.373228933631618,43.45712417767068,ITGB1;GNG2;PRKCA;GNG12,Reactome_2022
Reactome_2022,Presynaptic Function Of Kainate Receptors R-HSA-500657,2/21,0.0028557317273821,0.0239442121757429,0,0,28.31436699857753,165.87765697979108,GNG2;GNG12,Reactome_2022
KEGG_2021_Human,Regulation of actin cytoskeleton,5/218,0.0014490600777235,0.0241435065377118,0,0,6.516894796006083,42.59989958841792,ITGB1;ITGA2;ITGA1;PXN;GNG12,KEGG_2021_Human
KEGG_2021_Human,Human cytomegalovirus infection,5/225,0.0016650694163939,0.0241435065377118,0,0,6.307298335467349,40.35339126511222,GNG2;PXN;PRKCA;HLA-A;GNG12,KEGG_2021_Human
KEGG_2021_Human,Cell cycle,4/124,0.0012796504875042,0.0241435065377118,0,0,9.16851851851852,61.07304486744337,CDK1;MCM3;MCM4;MCM6,KEGG_2021_Human
KEGG_2021_Human,Human papillomavirus infection,6/331,0.0016235501905182,0.0241435065377118,0,0,5.168967032967033,33.20099917634704,ITGB1;ITGA2;ITGA1;PXN;LAMC1;HLA-A,KEGG_2021_Human
KEGG_2021_Human,Apelin signaling pathway,4/137,0.0018458915931092,0.0247065490154623,0,0,8.266917293233083,52.03853203365204,GNG2;SERPINE1;PLAT;GNG12,KEGG_2021_Human
Reactome_2022,ADP Signaling Thru P2Y Purinoceptor 12 R-HSA-392170,2/22,0.0031335973917561,0.0257782728831258,0,0,26.897297297297296,155.0783474227624,GNG2;GNG12,Reactome_2022
Reactome_2022,Axon Guidance R-HSA-422475,7/519,0.003553345021611,0.0270733873977845,0,0,3.8463541666666665,21.69292154825963,RET;ITGB1;ITGA2;ITGA1;PRKCA;NRCAM;LAMC1,Reactome_2022
Reactome_2022,Canonical Retinoid Cycle In Rods (Twilight Vision) R-HSA-2453902,2/23,0.0034236166206592,0.0270733873977845,0,0,25.615186615186616,145.4188948501949,RDH10;RBP1,Reactome_2022
